selling_price,km_driven,mileage,engine,max_power
500000,10000,20.89,1197,81.8
300000,50000,15,1586,104.68
125000,80000,16.1,796,37
550000,25000,18.9,1197,82
150000,80000,19.7,796,46.3
891000,80000,15.4,2179,120
1050000,70000,12.99,2494,100.6
750000,15000,21.1,998,100.5
380000,27500,18.5,1197,82.9
800000,110000,12.99,2494,100.6
200000,120000,15.7,1390,75
700000,70000,28.09,1248,88.5
229999,290000,13.1,2446,75
300000,74000,12.8,2354,177.6
670000,120000,24.2,1498,98.6
210000,140000,17.7,1497,78
370000,40000,20.89,1197,81.8
600000,20000,21.4,1197,83.1
810000,15000,24.3,1248,88.5
346000,16000,23.84,1199,84
55000,130000,13,1343,90
250000,118000,13.93,2179,138.03
120000,44000,16.1,1298,88.2
600000,50000,20.77,1248,88.8
330000,60000,15.37,1196,73
400000,147000,18.6,1197,81.83
100000,40000,16.8,1405,62
450000,100000,19.1,1197,85.8
800000,55000,24.52,1248,88.5
340000,40000,27.62,793,47
225000,64000,21.1,1248,73.9
55000,100000,17.3,993,60
900000,50000,24.52,1248,88.5
2500000,30000,9,1984,181
465000,30000,20.51,998,67.04
70000,150000,17.3,993,60
400000,24177,17.57,1193,88.7
185000,80000,16.1,1405,70
140000,150000,18.9,998,67.1
415000,120000,21.04,1461,83.8
532000,121779,12.05,2179,120
600000,56000,27.39,1248,74
150000,100000,15,1586,104.68
459999,12000,20.4,1197,81.8
800000,15381,24.3,1248,88.5
310000,5000,13.6,2523,63
475000,40000,19.01,1461,108.5
310000,35000,26.6,998,58.16
350000,10000,23.95,998,67.05
1800000,10000,16,2179,140
640000,25000,22,1197,81.8
350000,50000,20.51,998,67
600000,30000,17,1198,108.5
575000,23000,23.9,1582,126.2
974000,15000,16.55,2498,105
445000,5000,20.51,998,67
580000,15000,20.77,1248,88.76
1050000,20000,22.1,1396,88.7
600000,50000,22.77,1498,98.59
370000,40000,18.16,1196,86.8
150000,70000,18.2,1061,64
483000,15000,23.1,998,67.04
470000,10000,18.9,1197,82
950000,25000,24.3,1248,88.5
450000,50000,17.01,1591,121.3
345000,70000,17.6,1496,88.7
600000,5000,20.89,1197,81.8
300000,60000,19,998,66.1
160000,74800,18.2,998,67.1
120000,80000,16.1,796,37
220000,270000,21.94,1196,61.7
340000,120000,20.3,998,68.05
138000,120000,17.7,1497,78
231000,80000,17.5,1298,85.8
800000,120000,15.1,2179,140
960000,20000,17,1197,108.6
120000,70000,18.9,1061,67
270000,40000,18.9,998,67.1
200000,100000,21.1,1197,85.8
328000,123000,18.6,1197,85.8
432000,77000,22.32,1582,126.32
565000,7000,18.78,999,75
390000,70000,15.37,1196,73
600000,30000,25.83,1498,99
250000,120000,23,1396,90
165000,70000,18,995,62
421000,105000,17,1497,118
225000,109322,16.36,1495,93.7
350000,120000,21.64,1461,84.8
1757000,24000,17.1,1956,170
600000,70000,27.39,1248,74
515000,35000,24,1199,83.81
80000,80000,16.1,796,37
800000,70000,23.65,1248,88.5
120000,100000,10.5,2179,120
2711000,9000,13.6,1999,177
5150000,20000,22.37,2487,214.56
3200000,45000,19.33,1999,177
503000,110000,14.1,2179,147.94
3800000,20000,18,1969,190
2000000,68089,19.16,2494,157.7
225000,58343,21.79,998,67.05
740000,38817,27.39,1248,74
550000,56494,18.2,1199,88.7
750000,79328,12.99,2494,100.6
650000,5621,22,1197,81.8
625000,25538,16.78,1496,88.73
600000,69779,22,1197,81.8
450000,56290,24,1186,73.97
5400000,7500,16.78,1995,190
5500000,8500,16.78,1995,190
779000,7032,19,1199,88.76
645000,11000,14.3,1598,103.5
2475000,2000,16.8,1984,150
475000,40000,20.51,998,67.04
400000,20000,20.51,998,67
300000,60000,20.3,1248,75
400000,475000,13.5,2179,115
235000,70000,17.3,1061,64
350000,40000,20.51,998,67.04
625000,34000,28.4,1248,74.02
525000,120000,15.1,2179,140
550000,10000,20.3,1199,84
550000,80000,15.96,2523,62.1
200000,100000,17.7,1497,78
350000,120000,13,2489,95
220000,100000,17.7,1497,78
412000,25000,18.9,1197,82
126000,52000,18.9,1061,67
430000,63000,23.4,1248,74
130000,90000,19,998,66.1
350000,60000,23.84,1199,84
220000,35000,19.7,796,46.3
380000,80000,13.6,2523,63
200000,110000,20,1399,68
2000000,20000,12.55,2982,168.5
610000,90000,22.77,1498,98.59
2500000,30000,15.71,1998,189
620000,61000,26.59,1248,74
150000,66000,14.7,796,37
450000,80000,20.62,1198,67
1150000,27000,19.67,1582,126.2
500000,60000,18.15,1198,82
246000,139000,18.9,998,67.1
400000,60000,21.94,1196,61.7
65000,10000,16.1,796,37
725000,30000,21.7,1498,98.96
736000,125000,22.32,1582,126.32
700000,45000,28.4,1248,74.02
150000,30000,18,995,62
180000,80500,19.7,796,46.3
409999,200000,23.59,1364,67.04
550000,60000,15.96,2523,62.1
50000,18000,16.1,796,37
80000,110000,20.8,1527,58
110000,90000,19.7,796,46.3
180000,120000,17.7,1497,78
605000,127000,28.4,1248,74.02
800000,70000,24.52,1248,88.5
350000,116500,23,1396,90
300000,120000,18.5,1197,82.85
160000,100000,13.9,1599,103.2
225000,90000,20,1399,68
1025000,120000,12.07,2967,241.4
1300000,40000,17.6,2179,153.86
560000,18000,21.66,1498,108.62
650000,70000,24.3,1248,88.5
1150000,29000,15.1,2179,152.87
480000,65755,21.4,1197,83.1
960000,2600,23,1498,98.96
1050000,46000,16,2179,140
310000,15000,21.1,814,55.2
500000,60000,23.4,1248,74
350000,15500,23.95,998,67.1
365000,120000,25.8,1498,98.6
165000,120000,14.8,1998,68
100000,120000,14.6,2956,63
240000,80000,13.6,2523,63
925000,40000,17.3,1497,121
590000,15000,18.16,1196,86.8
525000,110000,13.7,2179,138.1
720000,80000,12.99,2494,100.6
850000,50000,19.6,1461,108.45
490000,110000,11.79,2179,120
325000,100000,25.8,1498,98.6
1200000,20000,22,1582,126.2
450000,135000,15.96,2523,62.1
300000,50700,19.09,1405,69.01
365000,70000,22.07,1199,73.9
500000,120000,11.7,1796,178
900000,112000,12.99,2494,100.6
700000,35000,24,1186,73.97
880000,50000,19.6,1461,108.45
700000,121000,12.99,2494,100.6
380000,120000,12.05,2179,120
150000,90000,13.4,1794,125
235000,70000,26.3,998,67.1
320000,20000,23.01,999,67
550000,60000,20.45,1461,83.8
3200000,40000,18.12,1995,190
750000,440000,12.99,2494,100.6
645000,60000,18.49,1493,100
300000,110000,20.51,998,67.04
580000,152000,21.19,1396,88.73
220000,220000,17,1197,80
451000,70000,15.96,2523,62.1
850000,50000,17,1198,108.5
300000,125000,19.3,1248,73.9
350000,60000,18.16,1196,86.8
300000,90000,21.94,1196,63
390000,30000,21.94,1196,63
1200000,90000,12.99,2494,100.6
550000,20000,17,1198,73.75
300000,110000,22.9,1248,74
300000,150000,20.54,1598,103.6
350000,110000,23,1396,90
880000,120000,19.67,1582,126.2
160000,120000,13.2,1495,93.7
250000,80000,15.3,2956,83.8
660000,110000,21.19,1396,88.73
450000,40000,17.57,1193,88.7
400000,110000,19.7,1598,103.6
1300000,20000,16.36,2179,120
229999,230000,20,1399,68.1
140000,60000,18.6,1199,79.4
195000,35000,19,998,67.1
500000,45000,17.19,1197,81.86
60000,45000,25.4,624,38
400000,25000,17.57,1193,88.7
400000,10000,18.6,1197,81.83
380000,19000,20.51,998,67.04
579000,10000,21.4,1197,83.1
400000,25000,18.15,1198,82
270000,30000,20.36,1197,78.9
500000,90000,15.96,2523,62.1
475000,20000,23.84,1199,84
850000,48000,19.87,1461,83.14
475000,120000,12.05,2179,120
370000,210000,19.3,1248,73.9
187000,200400,19.81,1086,68.05
195000,110000,20.36,1197,78.9
459999,38000,13.93,2179,138.03
135000,90000,13.4,1794,125
850000,43000,24.52,1248,88.5
500000,25000,20.3,1086,68
385000,26000,20.51,998,67.04
135000,120000,16.8,1493,110
120000,70000,19.7,796,46.3
200000,60000,11.9,2354,144
200000,120000,13.93,2956,138.1
700000,20000,20.73,1373,91.1
290000,25000,23.57,1396,70
725000,60000,28.4,1248,74.02
200000,80000,12.2,1948,68
155000,80000,16.8,796,34.2
690000,1303,17.8,1198,86.7
3975000,31800,17.01,1968,188
5150000,20000,22.37,2487,214.56
3200000,45000,19.33,1999,177
4100000,17000,9.5,3604,280
2000000,68089,19.16,2494,157.7
550000,56494,18.2,1199,88.7
750000,79328,12.99,2494,100.6
5400000,7500,16.78,1995,190
5500000,8500,16.78,1995,190
779000,7032,19,1199,88.76
2475000,2000,16.8,1984,150
5200000,17000,15,1991,194.4
4500000,21000,12.83,1999,148.31
6000000,37000,13.5,2987,254.79
4000000,10000,22.48,1995,187.74
1125000,3500,18.15,998,118.35
1898999,46000,18.25,1968,187.74
1650000,52000,12,2354,187.4
280000,20000,18.6,1197,85.8
450000,25000,20.3,1199,84
135000,70000,15.9,1298,85
650000,40000,15.1,2179,140
650000,7300,21.01,1197,81.8
750000,25000,28.09,1248,88.5
150000,100000,19.7,796,46.3
500000,35000,25.32,1198,77
425000,80000,22.32,1582,126.32
260000,60000,20.36,1197,78.9
400000,110000,20.14,1498,88.8
575000,70000,22.54,1396,88.73
175000,40000,0,1086,62
250000,90000,21.4,1586,103.3
400000,95000,19.7,1598,103.6
350000,200000,13.6,2523,63
484999,30000,25.2,1248,74
484999,30000,25.2,1248,74
350000,70000,20.14,1498,88.5
1400000,80000,12.55,2982,168.7
250000,100000,19.3,1248,73.9
655000,70000,28.4,1248,74.02
500000,30000,27.3,1498,98.6
300000,15000,18.6,1199,76.8
650000,21000,25.83,1498,99
300000,35000,20.52,1197,81.8
475000,25000,18.7,1199,88.7
450000,30000,23.84,1199,84
754000,10000,28.4,1248,74.02
300000,40000,20.36,1197,78.9
250000,25000,21.1,814,55.2
725000,15000,28.4,1248,74.02
95000,70000,19.7,796,46.3
475000,7800,20.3,1086,68
575000,55000,14,2179,138.1
350000,30000,23.84,1199,84
330000,125000,15.96,2523,62.1
482000,50000,20.4,1197,81.8
625000,40000,22.77,1498,98.59
380000,30000,23.84,1199,84
310000,30000,18.6,1199,76.8
280000,35000,17.5,1298,85.8
900000,30000,14.99,1498,104.5
250000,60000,18.9,1061,67
750000,39000,17.01,1591,121.3
420000,15000,23.01,999,67
670000,5000,19.5,1199,88.76
420000,9750,19.81,1086,68.05
1800000,110000,13.68,2393,147.8
900000,35000,17.5,1199,88.7
1200000,10000,15.1,2179,140
195000,157138,10.5,2179,120
185000,120000,16.8,1493,110
185000,110000,19.81,1086,68.05
1525000,46000,15.1,2179,152.87
215000,102000,16.1,1298,88.2
210000,50000,22.74,796,47.3
1700000,110000,13.68,2393,147.8
530000,285000,12.8,2494,102
800000,50000,17.4,1497,117.3
570000,70000,25.2,1248,74
350000,120000,21.5,1248,88.8
350000,93000,21.9,1396,90
750000,50000,16.5,1493,70
160000,100000,15.37,1196,73
150000,70000,15.7,1405,70
562000,5000,18.9,1197,81.86
290000,27000,20.36,1197,78.9
600000,122000,15.1,2179,140
401000,74000,24.4,1120,71
750000,6500,21.21,1197,81.8
240000,80000,13.6,2523,63
229999,50000,20.92,998,67.1
500000,50000,15.96,2523,62.1
350000,80000,11.96,1298,80
217000,25000,22.7,799,53.64
670000,35000,22.71,1461,84.8
225000,30000,20.92,998,67.1
737000,10000,18.76,1462,103.26
300000,80000,23.1,998,67.04
85000,120000,17,1405,70
195000,120000,16.2,1493,110
675000,127991,25.5,1498,98.6
150000,198000,14.8,1998,68
290000,65000,15.64,1193,64.1
889000,20000,28.09,1248,88.5
400000,60000,17,1198,73.75
390000,13120,25.17,799,53.3
1550000,87500,17.1,1956,170
600000,125000,22.32,1582,126.32
800000,25000,17.4,1197,81.86
600000,120000,20.77,1248,88.8
795000,35000,17.01,1591,121.3
735000,25000,22.54,1396,88.73
250000,120000,16.4,1896,90
400000,25000,24.04,999,67
395000,140000,14,2489,95
130000,79000,13.1,1493,82
600000,125000,21.04,1461,83.8
720000,80000,21.19,1396,88.73
450000,110000,16.8,1497,116.4
220000,80000,16.2,1493,110
545000,100000,22.32,1582,126.32
370000,100000,20.54,1598,103.6
450000,78000,13.6,2523,63
750000,15000,17.4,1197,81.86
1100000,70000,15.4,2179,120
711000,5000,21.4,1197,83.1
285000,75000,23.95,998,67.05
749000,5500,21.01,1197,81.8
550000,80000,19.64,1461,108.45
300000,120000,19.3,1248,73.9
625000,70000,27.39,1248,74
650000,80000,17.19,1197,81.86
575000,120000,22.32,1582,126.32
631000,75000,26.59,1248,74
220000,80000,16.2,1493,110
600000,40000,20.3,1199,84
390000,120000,23.5,1498,88.7
375000,110000,12.7,2609,116.6
340000,110000,23,1396,90
670000,2000,27.28,1047,69
530000,80000,23.4,1248,74
350000,38000,23.95,998,67.05
415000,46000,21.63,998,67.04
700000,102000,24.2,1498,93.87
925000,96000,19.62,1998,190
375000,20000,22,999,67
575000,16000,19.1,1197,85.8
425000,23000,17,1197,80
245000,25000,18.16,1196,86.8
540000,35000,17.7,1497,113.42
1000000,90000,14.94,2143,204
291000,37000,20.36,1197,78.9
600000,34000,21.4,1197,83.1
355000,60000,17.7,1497,113.42
225000,50000,20.36,1197,78.9
350000,37000,13.7,1399,98.79
200000,38000,24.7,796,47.3
434999,57000,17.7,1497,113.42
440000,62200,17,1197,80
390000,77000,21.1,1248,73.9
50000,110000,16.1,796,37
450000,30000,17.5,1197,85.8
125000,60000,19.7,796,46.3
999000,25000,15.4,2179,120
225000,188000,12.3,1948,90
85000,150000,19.7,796,46.3
150000,40000,21.1,814,55.2
500000,120000,19.01,1461,108.45
220000,70000,20.36,1197,78.9
999000,25000,15.4,2179,120
957000,60000,21.38,1396,88.7
1050000,250000,12.8,2494,102
320000,35000,22.5,999,67
300000,15000,23.95,998,67.05
270000,98000,17.8,1248,75
170000,62000,16.36,1495,93.7
270000,90000,18.3,1991,147.9
140000,110000,18.6,1199,79.4
170000,90000,20.36,1197,78.9
1450000,10000,17.3,1497,121
1200000,25000,20,1497,115
834000,13000,22.54,1396,88.76
450000,80000,27.28,1047,69
575000,40000,20.14,1498,88.8
900000,20000,28.4,1248,74.02
149000,87540,16.6,796,35.5
100000,84000,16,995,60
325000,160000,20.86,1199,75
400000,100000,20.54,1598,103.6
250000,35000,20.3,998,68.05
225000,60000,12.9,1598,102.5
300000,70000,18.6,1388,67
459999,60000,20.5,1248,91.72
825000,35000,22.77,1498,98.59
150000,231438,18.4,1248,75
710000,71000,27.39,1248,74
425000,70000,23.2,1248,73.94
45000,80000,16.1,796,37
380000,239451,13.6,2523,63
240000,90000,21.1,1248,73.9
1150000,154000,19.67,1582,126.2
520000,109000,19.64,1461,108.45
675000,120000,26.59,1248,74
297000,100000,26.2,998,58.2
250000,110000,11.57,2179,138.1
200000,200000,13.1,1493,82
380000,39000,20.51,998,67.04
40000,96000,16.1,796,37
575000,90000,20.54,1598,103.6
300000,135000,17.8,1248,75
450000,90000,27.28,1047,69
45000,90000,16.1,796,37
950000,426000,12.8,2494,102
745000,35000,28.4,1248,74.02
509999,120000,24.4,1120,71
142000,110000,20.36,1197,78.9
185000,50000,19,998,66.1
300000,77000,20.4,1248,91.7
210000,120000,17.7,1497,78
260000,120000,13.9,1599,103.2
430000,190000,23.4,1248,74
600000,110000,12.05,2179,120
400000,30000,15.6,1196,70
400000,182000,24.8,1396,88.7
669000,60000,28.4,1248,74.02
509999,40000,20.14,1197,81.86
616000,112000,22.54,1396,88.73
530000,80000,12.05,2179,120
190000,90000,16.8,1493,110
700000,140000,25.1,1498,98.6
250000,188000,14,2179,120
225000,60000,20.36,1197,78.9
470000,30000,18.9,1197,81.86
900000,40000,24.3,1248,88.5
170000,70000,25.44,936,57.6
140000,100000,19.09,1396,69
95000,44000,16,995,63
280000,110000,18.5,1197,85.8
470000,215000,12.05,2179,120
129000,80000,21.1,814,55.2
165000,70000,25.44,936,57.6
600000,25000,17.19,1197,81.86
260000,31000,18.9,998,67.1
70000,50000,18.9,998,67.1
515000,120000,18.6,1197,81.83
225000,60000,20,1399,68
270000,60000,19.3,1248,73.9
225000,110000,13.93,2179,138.03
459999,70000,22.32,1582,126.32
115999,110000,19.7,796,46.3
475000,77300,21.14,1498,103.52
1925000,91500,10,2148,170
165000,75000,25,1396,69
550000,45000,28.4,1248,74
861000,61260,24.3,1248,88.5
1050000,26000,23,1498,98.96
3251000,17601,16.25,1968,148
750000,43000,22.54,1396,88.73
730000,4773,22,1197,81.8
860000,31000,21.66,1498,103.52
940000,57900,21.9,1498,98.6
1075000,8600,17.3,1497,121
775000,52000,23.65,1248,88.5
411000,62000,22,1197,81.8
911000,155000,12.8,2494,102
540000,66000,20.14,1498,88.8
660000,78010,21.66,1498,103.52
875000,83844,24.52,1248,88.5
411000,23999,23.1,998,67.04
635000,52000,27.39,1248,74
350000,145000,22.9,1248,74
800000,70000,18.49,1493,100
180000,25000,16.8,796,34.2
2000000,51000,14.74,2993,270.9
490000,120000,24.2,1498,98.6
180000,55000,19,998,67.1
310000,91400,19.34,1198,76
275000,48000,13.2,1495,93.7
450000,80000,18.2,1248,73.8
500000,50000,25.32,1198,77
245000,185000,16.2,1493,110
275000,125000,20.54,1598,103.6
200000,178500,17.7,1497,78
1500000,66953,16,2179,140
229999,166000,23.08,1461,63.1
280000,131000,20.54,1598,103.6
125000,50000,18.9,1061,67
600000,25000,25.2,1248,74
600000,20000,18.2,1199,88.7
411000,60000,18.5,1198,86.8
150000,170000,15.37,1196,73
630000,70000,26.21,1248,88.5
1200000,110000,17.11,1968,174.33
700000,45000,22,1197,81.8
250000,60000,14,2498,112
535000,32000,18.2,1248,73.74
600000,60000,18.49,1493,100
145000,120000,13.1,1493,82
400000,143000,25.83,1498,99
600000,100000,26.59,1248,74
459999,50000,21.63,998,67
800000,30000,22.54,1396,88.73
370000,25000,21.94,1196,61.7
800000,102000,12.8,2494,102
290000,90000,23.08,1461,63.12
671000,62000,28.4,1248,74
140000,80000,19.09,1396,69
141000,15000,19.7,796,46.3
125000,70000,19.7,796,46.3
150000,90000,19.4,1405,70
125000,100000,18.9,1061,67
600000,25000,18.9,1197,81.86
700000,40000,22.54,1396,88.73
700000,70000,22.54,1396,88.73
740000,40000,28.4,1248,74.02
140000,200000,17,1405,71
1150000,35000,22,1582,126.2
300000,155000,18.7,1896,66
300000,110000,17.6,1496,88.73
530000,110000,21.64,1461,84.8
530000,80000,24,1186,73.97
210000,50000,17.92,1086,62.1
130000,90000,19.7,796,46.3
148000,80000,17.3,1061,57.5
585000,120000,14.3,1968,140
270000,105000,21.9,1396,90
375000,40000,20.36,1197,78.9
725000,141000,15.1,2179,140
180000,150000,18.1,1493,110
425000,80000,23.2,1248,73.94
900000,25000,23,1498,98.96
570000,51000,14.07,2956,69.01
290000,40000,25,1396,69
229999,40000,20,1399,68
300000,70000,20,1399,68
220000,110000,21.1,1248,73.9
409999,80000,18.3,1991,147.9
355000,136000,18.2,1248,73.8
695000,120000,19.01,1461,108.45
320000,120000,19.3,1248,73.9
710000,120000,18.49,1493,100
85000,120000,16.8,1405,62
409999,210000,12.2,1994,105.3
550000,90000,20.14,1498,88.8
215000,100750,16.1,1298,88.2
110000,140000,14.4,1599,94
170000,110000,17.7,1497,78
850000,40000,17,1198,108.5
350000,148000,23,1396,90
250000,155000,22.3,1248,74
433000,70000,25.83,1498,99
1200000,100000,11.5,2982,171
300000,45000,21.1,814,55.2
70000,40000,17.3,993,60
760000,90000,15.96,2523,62.1
250000,20000,21.1,814,55.2
187000,120000,17.92,1086,62.1
2711000,9000,13.6,1999,177
5150000,20000,22.37,2487,214.56
3200000,45000,19.33,1999,177
503000,110000,14.1,2179,147.94
3800000,20000,18,1969,190
2000000,68089,19.16,2494,157.7
225000,58343,21.79,998,67.05
740000,38817,27.39,1248,74
550000,56494,18.2,1199,88.7
750000,79328,12.99,2494,100.6
650000,5621,22,1197,81.8
625000,25538,16.78,1496,88.73
600000,69779,22,1197,81.8
450000,56290,24,1186,73.97
5400000,7500,16.78,1995,190
5500000,8500,16.78,1995,190
779000,7032,19,1199,88.76
645000,11000,14.3,1598,103.5
2475000,2000,16.8,1984,150
335000,90000,22.9,1248,74
488000,80000,20.85,1197,83.14
111000,110000,15.6,1586,104.68
600000,70000,26.21,1248,88.5
570000,5000,21.21,1197,81.8
110000,75000,17.8,1086,63
434999,50000,18.6,1197,85.8
229999,70000,21.1,814,55.2
490000,90000,20.45,1461,83.8
300000,100000,17.5,1298,85.8
350000,90000,17.8,1199,76.8
580000,35000,17.5,1199,88.7
385000,155000,25,1396,69.01
434999,19500,20.3,1086,68.07
3200000,50000,14.24,2755,174.5
495000,30000,18.6,1197,81.83
575000,53000,22.54,1396,88.73
200000,120000,19.09,1405,69.01
140000,120000,21.03,1461,65
300000,64000,17.8,1399,67
350000,50000,18.2,1199,82.4
250000,80000,19.09,1405,69.01
280000,80000,21.02,1248,88.76
600000,5000,20.14,1197,81.86
700000,25000,17.01,1591,121.4
560000,72000,26,1498,98.6
880000,65000,19.98,1461,108.5
250000,80000,13.6,2523,63
550000,120000,15.96,2523,62.1
530000,60000,25.4,1186,73.97
750000,110000,15.1,2179,140
310000,35000,24.7,796,47.3
620000,130000,20.77,1248,88.8
400000,188000,22.9,1248,74
67000,80000,17.2,1396,53.5
480000,80000,25.83,1498,99
110000,48676,19.7,796,35
475000,40000,20.62,1198,67
300000,15000,24.7,796,47.3
100000,70000,19.7,796,46.3
70000,80000,17,1405,71
900000,60000,22.77,1498,98.59
650000,120000,23.59,1364,67.04
50000,180000,17.3,993,60
